 latitude longitude depth year month day hour minute second magnitude
 30.735695  103.270604    14.882   2008  5 28  1  5 17.180 2.2 
 32.688085  105.406819    35.813   2008  5 28  1 28 16.920 2.4 
 31.351640  103.729382    18.557   2008  5 28  1 34 36.830 2.9 
 31.997184  104.294122    17.429   2008  5 28  1 53 42.260 2.7 
 31.775401  104.298347    16.266   2008  5 28  1 57 22.240 2.5 
 32.306794  104.969409    19.207   2008  5 28  1 58 22.020 3.1 
 30.979142  103.355863    12.971   2008  5 28  8  1 27.570 2.6 
 31.423319  103.872252    20.566   2008  5 28  8  9 24.200 2.1 
 31.825259  104.230473    17.033   2008  5 28  8 20 21.110 2.2 
 31.243002  103.710600    18.249   2008  5 28  8 26 18.100 3.4 
 31.190829  103.487626    18.345   2008  5 28  8 29 56.230 3.2 
 31.254174  103.644364    18.203   2008  5 28  8 43  4.300 2.1 
 30.847963  103.359755    13.614   2008  5 28  9 29 48.160 2.5 
 30.956032  103.374108     8.824   2008  5 28  9 35 53.400 2.3 
 32.350328  105.068364    15.989   2008  5 28  9 48 13.160 2.6 
 31.158193  103.530442    16.326   2008  5 28  9 49 52.450 2.9 
 32.197611  104.907424    17.661   2008  5 28  9 53 43.940 2.3 
 31.161059  103.573683    11.944   2008  5 28  9 56 45.390 2.2 
 31.876102  104.312558    12.169   2008  5 28 20 57 54.200 2.1 
 32.341346  104.754726    18.469   2008  5 28 21 26 10.480 2.6 
 31.674831  104.072640     9.587   2008  5 28 21 51 50.170 2.4 
 31.164742  103.514907    15.245   2008  5 28 21 59 11.220 2.9 
 32.357362  105.220834    16.124   2008  5 28 22 14 15.940 2.5 
 31.272447  103.687765    18.722   2008  5 28 23 10  5.880 2.5 
 31.178371  103.484763    10.084   2008  5 28 23 16 24.970 2.1 
 32.262933  104.907546    11.960   2008  5 28 23 28 29.960 2.5 
 31.460297  103.996759    19.043   2008  5 28 23 35 15.290 2.4 
 31.179742  103.609776    14.491   2008  5 28 23 48 28.940 2.6 
 31.760490  104.361134    10.478   2008  5 29  4 23 52.070 3.6 
 31.781150  104.013977    17.409   2008  5 29  4 34 14.290 3.4 
 32.303783  105.000139    13.355   2008  5 29  4 47 32.770 2.3 
 32.730555  105.401374    30.721   2008  5 29  4 48 47.210 4.7 
 32.055469  104.034276     3.201   2008  5 29  5  2 27.180 2.6 
 31.063180  103.381768    12.262   2008  5 29  5  3 41.400 2.0 
 30.955668  103.144217    16.854   2008  5 29  5  9  8.240 2.4 
 32.478427  105.189355    11.909   2008  5 29  5 26 10.480 2.3 
 31.126228  103.308121    18.008   2008  5 29  5 31 20.040 2.9 
 30.778422  103.398812     4.630   2008  5 29  5 46 11.780 2.6 
 32.311365  104.968094    18.189   2008  5 29  5 52 48.750 2.6 
 32.430335  105.152671    16.462   2008  5 29  5 55 27.050 3.4 
 31.229475  103.643861    15.980   2008  5 29  6 10 34.490 2.4 
 32.197419  104.531876    17.062   2008  5 29  6 33  7.920 2.6 
 31.796010  104.306803    12.621   2008  5 29  6 37 28.070 3.0 
 32.299553  105.063684    14.647   2008  5 29  6 46  2.630 2.5 
 31.331501  103.743805    20.495   2008  5 29  7 10 23.040 4.7 
 32.736553  105.590299    11.969   2008  5 29  7 15 14.270 2.9 
 31.342129  103.727113    19.899   2008  5 29  7 18 16.840 2.3 
 30.983535  103.314740    19.203   2008  5 29  7 59  0.140 2.4 
 32.205505  104.792353    17.385   2008  5 29 12  6 59.050 2.1 
 31.315019  103.743380    19.155   2008  5 29 12  7 37.140 2.6 
 31.237046  103.614366    17.045   2008  5 29 12 13 11.040 2.2 
 31.270923  103.657219    17.961   2008  5 29 12 17 16.030 2.7 
 31.888062  104.353721    14.898   2008  5 29 13  2  3.930 2.1 
 32.586708  105.403322    12.505   2008  5 29 13 17 12.380 2.4 
 32.433621  105.112374    15.908   2008  5 29 13 37 25.550 2.2 
 31.412147  103.963494    18.418   2008  5 29 18  5 10.880 2.0 
 31.125172  103.527777    17.179   2008  5 29 18 28 13.720 3.2 
 31.181194  103.468872    14.890   2008  5 29 18 40 17.690 2.3 
 32.264096  104.894658    18.417   2008  5 29 18 45 39.990 3.0 
 31.291491  103.426993    11.819   2008  5 29 18 58  9.530 2.1 
 32.345729  105.009329    17.445   2008  5 29 19  4 10.200 3.7 
 32.392195  105.092795    13.358   2008  5 29 19 12 26.800 2.7 
 32.562922  105.301934    15.737   2008  5 29 19 28 33.920 2.8 
 32.728496  105.418448     4.899   2008  5 29 19 43 39.740 2.1 
 32.538116  105.265646    11.293   2008  5 29 19 53 15.920 2.0 
 31.295967  103.741370    18.062   2008  5 29 19 54 27.760 2.5 
 32.017752  104.545505    14.143   2008  5 30  0  3 18.620 2.1 
 32.389677  105.192238    14.514   2008  5 30  0 26 57.110 2.5 
 31.331780  103.853147    15.792   2008  5 30  0 42 12.160 2.2 
 32.444561  105.152594    17.743   2008  5 30  0 47 46.620 2.3 
 32.581539  105.430506    19.105   2008  5 30  0 58 25.070 3.4 
 31.018603  103.406892    14.105   2008  5 30  1 34 42.480 2.5 
 31.276079  103.843829    16.716   2008  5 30  1 35 58.940 2.8 
 31.279924  103.832565    13.722   2008  5 30  1 35 59.050 2.7 
 31.885582  104.328520    16.801   2008  5 30  2 23 44.900 2.8 
 32.710282  105.432148    11.047   2008  5 30  2 25  8.420 3.2 
 31.156269  103.648205    15.229   2008  5 30  2 39 46.840 2.7 
 31.743014  104.252138     7.859   2008  5 30  2 43 15.060 2.0 
 30.963524  103.438743    15.979   2008  5 30  2 48 39.480 2.1 
 32.360725  105.077409    21.560   2008  5 30  3  1 39.460 2.6 
 31.743367  104.170240    19.792   2008  5 30  3 15  8.640 2.1 
 31.401855  103.872806    20.203   2008  5 30  3 18 57.060 2.2 
 31.368085  103.925235    17.546   2008  5 30  3 24 52.780 2.9 
 31.225356  103.710818    16.886   2008  5 30  3 29 38.670 2.3 
 31.872587  104.327136    16.484   2008  5 30  3 46 10.530 2.3 
 32.396715  105.153629    12.421   2008  5 30  3 50  4.280 2.4 
 32.375253  105.032684    13.728   2008  5 30  3 50 55.390 3.9 
 32.569322  105.333143    11.649   2008  5 30  8  7 10.390 2.4 
 31.754555  104.266071    17.158   2008  5 30  8  8 44.450 2.2 
 31.637842  104.084270    11.208   2008  5 30  8 27 22.560 2.3 
 31.274932  103.424134    15.086   2008  5 30  8 41 33.390 3.0 
 31.701912  104.146545    14.500   2008  5 30  8 58  3.890 2.8 
 31.771919  104.319722     8.237   2008  5 30  9  0  2.140 4.0 
 32.202821  104.818330    16.603   2008  5 30  9  8 33.610 3.5 
 31.414124  103.273234    13.577   2008  5 30  9 31  6.940 2.2 
 31.726747  104.219193    11.295   2008  5 30  9 45 41.910 2.6 
 31.550696  104.052808    11.733   2008  5 30 10 10  3.220 2.4 
 32.453701  105.164674    14.606   2008  5 30 10 18 55.220 2.2 
 31.162102  103.625654    16.932   2008  5 30 10 26 21.890 2.3 
 31.180343  103.495086    14.377   2008  5 30 10 28  6.070 2.2 
 32.231177  105.003804    17.116   2008  5 30 10 29 53.440 2.9 
 31.781435  104.305197    13.415   2008  5 30 10 41 44.650 2.6 
 31.195931  103.376165    17.358   2008  5 30 10 42 51.670 2.8 
 31.925299  104.323564    12.648   2008  5 30 10 50  3.540 2.9 
 31.277643  103.542318    17.280   2008  5 30 10 56 24.310 2.1 
 31.761047  104.284945     9.677   2008  5 30 11 11 21.540 3.4 
 31.258752  103.586701    17.672   2008  5 30 11 25 47.420 2.2 
 32.140650  104.608432    16.390   2008  5 30 11 33 24.230 2.5 
 31.234205  103.648621    17.933   2008  5 30 11 33 46.050 2.0 
 31.009293  103.382459    17.039   2008  5 30 11 38 59.840 2.2 
 31.277300  103.422269    13.821   2008  5 30 11 48 27.650 2.5 
 32.401544  105.117447    16.108   2008  5 30 11 57 54.310 4.2 
 31.385868  103.878588    21.782   2008  5 30 15 33  5.920 3.0 
 30.918411  103.326548    15.478   2008  5 30 20  8 29.670 2.7 
 31.211769  103.710344    17.879   2008  5 30 20 15 53.720 2.7 
 30.935770  103.302480    16.495   2008  5 30 20 28 57.560 2.2 
 31.032680  103.498976    29.542   2008  5 30 20 35 17.540 2.4 
 31.821536  104.370159    12.573   2008  5 30 21  3 36.260 2.3 
 31.610740  104.138333    11.552   2008  5 30 21  8 46.800 2.3 
 32.345013  105.033842    17.007   2008  5 30 21 17 50.890 2.4 
 31.322102  103.191063    17.239   2008  5 30 21 18 55.150 2.5 
 32.442348  105.178064    18.637   2008  5 30 21 22  3.820 2.6 
 32.199084  104.960673    16.840   2008  5 30 21 33 44.690 2.3 
 32.069740  104.474207    14.968   2008  5 30 21 53 32.660 2.1 
 32.157378  104.731319     7.730   2008  5 30 22 13 58.480 2.6 
 31.127248  103.439338    17.009   2008  5 30 22 15 11.950 2.4 
 32.432181  105.075153     8.296   2008  5 30 22 18 20.130 2.2 
 31.819878  104.344981     9.194   2008  5 30 22 32 46.920 2.6 
 32.119018  104.574546    13.953   2008  5 30 22 41 34.680 2.4 
 31.503911  103.964162    20.163   2008  5 30 22 46 49.440 3.0 
 30.965840  103.386608    14.628   2008  5 30 23  2 27.510 2.8 
 31.426060  103.930260    17.829   2008  5 30 23 18 47.200 2.1 
 32.153070  104.622999    10.403   2008  5 30 23 29  0.970 2.7 
 31.004467  103.332203    10.479   2008  5 30 23 40 13.600 2.2 
 31.766059  104.276970    14.314   2008  5 30 23 45 26.180 2.7 
 31.744188  104.167137    11.540   2008  5 30 23 57 44.720 2.9 
 31.131400  103.721210    15.047   2008  5 31  4 19 52.600 2.2 
 32.440362  105.045382    14.242   2008  5 31  4 23 10.830 2.8 
 32.701067  105.453158    13.700   2008  5 31  4 28 18.580 2.9 
 31.313964  103.512994    18.577   2008  5 31  4 34 43.950 2.0 
 31.615990  104.079448    11.654   2008  5 31  4 38  1.680 2.5 
 31.206395  103.608378    18.161   2008  5 31  5  8 39.700 2.5 
 31.217555  103.589619    14.397   2008  5 31  5 12 56.210 2.9 
 32.386986  105.049375    16.340   2008  5 31  5 15 56.110 2.8 
 32.604325  105.440252    12.533   2008  5 31  5 22 49.520 2.8 
 31.528344  103.946709    18.948   2008  5 31  5 35  9.460 2.4 
 31.171123  103.452628    16.361   2008  5 31  5 40 14.860 3.0 
 31.451444  103.965454    17.712   2008  5 31  5 54 10.950 2.9 
 32.363105  105.035202    21.061   2008  5 31  6 22 44.810 4.4 
 31.293087  103.420326    25.115   2008  5 31  6 43 21.820 2.1 
 31.417655  103.897958    19.680   2008  5 31  6 45 34.930 2.8 
 32.319763  105.000574    16.491   2008  5 31  6 52  6.170 2.2 
 32.363347  105.039399    17.628   2008  5 31  7 18 35.200 2.8 
 30.884729  103.286603     8.685   2008  5 31  7 29 54.150 2.9 
 31.286772  103.419076    10.056   2008  5 31  7 32 48.330 3.7 
 32.764500  105.480221    27.897   2008  5 31  7 34 24.080 4.4 
 31.197368  103.649321    17.381   2008  5 31 12  3 29.150 2.6 
 32.610791  105.409603    12.185   2008  5 31 12 12 51.920 2.4 
 32.812946  105.683717    10.374   2008  5 31 12 20 40.580 2.9 
 32.735319  105.482728    17.255   2008  5 31 12 26 51.210 2.2 
 31.394737  103.867269    16.531   2008  5 31 12 29 39.390 2.2 
 30.918714  103.091125    12.271   2008  5 31 12 47 32.380 2.1 
 31.196361  103.658348    16.396   2008  5 31 12 53 37.100 3.4 
 31.235504  103.572375    17.498   2008  5 31 13  5 25.480 2.2 
 31.264123  103.823806    16.815   2008  5 31 13 18 35.410 2.3 
 31.278196  103.563591    16.472   2008  5 31 13 41 48.960 2.2 
 32.557069  105.365198    15.623   2008  5 31 14  2 31.790 2.9 
 31.179508  103.460514    15.311   2008  5 31 14  7 24.500 2.5 
 31.178615  103.458958    15.445   2008  5 31 14  7 24.470 2.4 
 31.618657  104.143414    14.977   2008  5 31 14  8 54.670 2.6 
 31.239357  103.515380    16.424   2008  5 31 14 30 55.320 2.2 
 31.826038  104.316961    11.031   2008  5 31 14 38 29.460 2.0 
 31.796269  104.139448    15.907   2008  5 31 15  6 54.360 3.6 
 32.348303  104.961623    18.452   2008  5 31 15 25 22.310 2.4 
 32.522757  105.202958    17.665   2008  5 31 15 26 39.440 3.6 
 32.622327  105.363886    15.298   2008  5 31 15 30 41.590 2.3 
 32.438851  105.088912    16.938   2008  5 31 15 32 10.200 2.3 
 31.169683  103.467316    13.135   2008  5 31 15 33 37.030 2.4 
 31.067425  103.370244    17.787   2008  5 31 15 33 48.400 2.4 
 31.132644  103.445246    16.313   2008  5 31 15 39 10.600 3.6 
 31.231462  103.584635    16.599   2008  5 31 15 40 24.660 3.1 
 31.178675  103.613590    16.787   2008  5 31 15 44 32.580 2.2 
 32.070712  104.642951    15.061   2008  5 31 15 48 21.380 2.4 
 32.332168  104.963761    19.363   2008  5 31 16 15  0.440 2.4 
 31.262471  103.610316    19.201   2008  5 31 16 15 13.340 2.1 
 31.316699  103.715138    19.042   2008  5 31 16 29 36.160 2.5 
 31.445594  104.100781    11.580   2008  5 31 16 31 47.290 2.3 
 31.971299  104.440449    10.713   2008  5 31 16 33 21.550 2.1 
 31.370396  103.855352    18.877   2008  5 31 16 43 36.100 2.7 
 30.991291  103.360060    17.790   2008  5 31 16 58  6.760 2.0 
 31.823572  104.336055     9.603   2008  5 31 17  1 54.640 2.2 
 30.883449  103.286665    15.155   2008  5 31 17  2 57.380 3.9 
 30.802278  103.264274    14.367   2008  5 31 17 31 16.140 3.2 
 32.162309  104.112651     4.505   2008  5 31 17 41 31.140 2.2 
 31.930176  104.318704    16.917   2008  5 31 18 20 40.790 3.0 
 32.590675  105.254985    16.587   2008  5 31 18 35 22.180 2.8 
 32.427588  105.140936    14.323   2008  5 31 19  2 24.060 3.0 
 32.383599  105.245948    17.364   2008  5 31 20  0  9.460 2.9 
 31.524880  104.052077    17.629   2008  5 31 20  9 47.310 2.1 
 31.174560  103.715586    17.055   2008  5 31 20 21 25.830 2.3 
 32.400677  105.090819    19.244   2008  5 31 20 37 48.780 2.9 
 32.223251  104.925217    17.432   2008  5 31 20 42  5.660 2.5 
 32.421499  105.058854    15.674   2008  5 31 20 46 26.700 2.7 
 32.142633  104.657137    13.621   2008  5 31 20 53 55.160 2.0 
 30.910466  103.378529    14.900   2008  5 31 20 57 53.140 3.0 
 32.175275  104.620252    17.931   2008  5 31 20 59 24.590 2.8 
 32.529720  105.392917    13.357   2008  5 31 21  9 49.180 2.9 
 31.881467  104.322446     4.293   2008  5 31 21 13 14.030 2.2 
 31.274307  103.477990    15.707   2008  5 31 21 34  5.230 3.6 
 31.267525  103.474088    16.845   2008  5 31 21 38  5.700 2.1 
 32.413844  105.191463    19.206   2008  5 31 21 53 35.260 3.2 
 31.221099  103.620742    20.406   2008  5 31 23 16 20.250 4.1 
 31.609668  104.030080    20.037   2008  6  1  3 24  0.410 4.6 
 30.781889  103.323451    12.081   2008  6  1  4 21 31.050 2.8 
 32.121800  104.567764     9.452   2008  6  1  4 36 21.680 2.1 
 30.956266  103.399870    12.436   2008  6  1  4 43  9.190 2.3 
 32.265208  104.872092    15.227   2008  6  1  5  1 43.180 2.7 
 31.214324  103.443090    18.079   2008  6  1  5  5 22.190 3.3 
 31.234718  103.454319    14.863   2008  6  1  5 15 54.380 2.4 
 31.578567  104.098038    17.207   2008  6  1  5 20 13.020 3.7 
 31.320833  103.352516    15.588   2008  6  1  5 33  2.360 2.0 
 31.218091  103.643658    17.383   2008  6  1  5 58 53.380 2.7 
 31.643640  104.265981    10.771   2008  6  1 12 16 43.840 2.1 
 31.310203  103.447758    16.155   2008  6  1 12 23 49.390 2.3 
 32.236369  104.847447    13.131   2008  6  1 12 32 24.470 2.1 
 31.265294  103.566520    19.511   2008  6  1 12 34 28.800 3.4 
 31.203197  103.702318    17.851   2008  6  1 12 57 27.670 2.7 
 31.320055  103.357869    17.756   2008  6  1 13  2  2.620 3.3 
 31.208611  103.616516    18.322   2008  6  1 13 12 24.350 2.4 
 32.404679  105.150816    18.484   2008  6  1 13 28 28.950 3.3 
 32.769239  105.510550    14.744   2008  6  1 13 39 31.340 2.4 
 31.607205  104.122212    10.462   2008  6  1 13 40 44.430 2.4 
 31.529623  104.013647    18.472   2008  6  1 13 53 29.000 3.1 
 31.369431  103.926724    19.260   2008  6  1 13 59 27.330 2.3 
 32.247128  104.978652    14.368   2008  6  1 14  6 19.320 3.2 
 32.213485  104.853524    15.478   2008  6  1 14 17 53.080 2.6 
 31.241490  103.594390    19.091   2008  6  1 14 21 13.620 2.5 
 32.662989  105.433691    13.449   2008  6  1 14 22 33.460 2.7 
 31.230096  103.717841    18.329   2008  6  1 14 27 48.020 2.3 
 31.836642  104.171774    17.393   2008  6  1 14 38 20.260 3.4 
 31.317432  103.793760    18.830   2008  6  1 14 56 59.900 3.1 
 31.605161  104.200257     9.303   2008  6  1 15  3  8.600 2.3 
 31.122713  103.529288    15.061   2008  6  1 15 11 28.060 2.5 
 31.284757  103.431070    17.598   2008  6  1 15 20 17.920 2.3 
 32.395805  105.111489    19.170   2008  6  1 15 25  5.580 2.3 
 32.307967  104.915921    16.529   2008  6  1 15 40 48.720 2.2 
 32.276876  104.926643    12.364   2008  6  1 15 47 23.430 2.9 
 32.349558  105.021243    19.719   2008  6  1 16  9  5.550 2.0 
 32.355745  105.038386    18.754   2008  6  1 16 17 10.100 3.1 
 32.111646  104.070501    10.847   2008  6  1 16 26 32.940 2.1 
 31.472415  103.955502    19.242   2008  6  1 16 36 42.660 2.6 
 32.298949  104.913499    17.718   2008  6  1 16 47 27.350 2.3 
 32.049735  104.591993    12.253   2008  6  1 16 55 22.590 3.0 
 32.361949  105.039964    14.568   2008  6  1 17  2 10.360 3.0 
 31.256685  103.669208    19.561   2008  6  1 17 12 26.110 2.5 
 32.348433  105.041223    18.415   2008  6  1 17 20 37.820 2.4 
 31.184953  103.687089    13.637   2008  6  1 17 28 55.380 2.1 
 31.486881  103.956955    18.347   2008  6  1 17 32 23.500 2.2 
 30.992352  103.361913    13.795   2008  6  1 17 39 10.010 2.9 
 32.384402  105.108551    14.358   2008  6  1 17 46 16.290 2.1 
 31.048426  103.254742    14.529   2008  6  1 17 50 35.410 2.0 
 31.230522  103.718329    18.752   2008  6  1 19  8 57.370 4.2 
 31.344205  103.402968    10.513   2008  6  1 19 48 13.640 3.0 
 32.206997  104.619293    14.892   2008  6  1 20 28  0.140 3.4 
 31.729552  104.261361    10.009   2008  6  1 21 36 20.520 3.0 
 31.009969  103.250478    16.736   2008  6  1 21 45 42.080 3.5 
 32.087012  104.595948    16.274   2008  6  1 22 44 42.310 3.0 
 31.345369  103.805589    19.099   2008  6  2  0  4 32.470 2.2 
 31.730130  104.172483    12.594   2008  6  2  0 15  6.120 2.1 
 31.736100  104.172998     9.898   2008  6  2  0 15  6.230 2.0 
 30.988777  103.288227    14.597   2008  6  2  0 30 31.850 2.0 
 31.381090  103.803908    18.156   2008  6  2  0 42  3.850 2.6 
 31.011684  103.360826    16.487   2008  6  2  1 36 27.420 2.0 
 31.950941  104.303128    17.091   2008  6  2  1 56 46.980 2.1 
 31.243016  103.628388    17.009   2008  6  2  8  9 31.640 2.1 
 32.311746  105.048734    18.416   2008  6  2  8 29 18.350 2.1 
 31.282801  103.550998    15.251   2008  6  2  8 43 30.670 2.3 
 31.268633  103.759058    13.919   2008  6  2  8 44  2.420 2.1 
 32.407159  105.155348    18.292   2008  6  2  9  0 42.770 3.1 
 31.861458  104.304300    16.368   2008  6  2  9  5  4.030 2.1 
 31.008372  103.383734    14.329   2008  6  2  9 28  1.170 2.4 
 31.205453  103.767881    20.591   2008  6  2 17 24  3.260 3.8 
 31.851764  104.215731    18.147   2008  6  2 20  6 31.070 2.2 
 30.952106  103.336621    10.567   2008  6  2 20 13 31.750 2.4 
 31.046433  103.255809    11.807   2008  6  2 20 27 48.810 3.1 
 32.750579  105.602037    14.838   2008  6  2 20 31 20.210 2.5 
 31.228717  103.652791    16.761   2008  6  2 20 33 44.140 2.2 
 31.400127  103.932327    19.764   2008  6  2 21 10 47.640 2.2 
 32.232613  104.972245    16.093   2008  6  2 21 12 56.520 2.1 
 31.239922  103.747209    18.428   2008  6  2 21 37 15.600 2.1 
 32.236883  104.848089    13.510   2008  6  2 22 15 56.480 2.1 
 31.166792  103.515651    21.566   2008  6  2 22 21 14.350 2.1 
 32.211055  104.919606    14.371   2008  6  2 22 21 24.250 2.4 
 31.855811  104.394268     9.966   2008  6  2 22 30  1.000 2.9 
 31.651724  104.067241    16.489   2008  6  2 22 34 19.360 2.1 
 31.878053  104.385785     9.533   2008  6  2 22 38 26.520 2.5 
 31.231816  103.622772    15.768   2008  6  2 22 53 27.010 2.4 
 32.280542  105.003162    14.088   2008  6  2 23  2 46.470 2.2 
 32.425049  105.171337    15.285   2008  6  2 23 34 13.070 2.2 
 31.002301  103.298703    13.387   2008  6  2 23 35 24.170 2.2 
 31.425723  103.939246    19.376   2008  6  2 23 40 51.980 2.2 
 31.755708  104.462864    10.925   2008  6  2 23 52 33.010 2.2 
 31.390306  103.818537    21.001   2008  6  2 23 56 54.420 2.4 
 32.327448  105.020281    16.659   2008  6  3  0  2  3.000 3.2 
 31.264538  103.712016    18.216   2008  6  3  4  3 12.630 2.3 
 31.299382  103.448770    15.807   2008  6  3  4 33 12.040 2.5 
 32.776567  105.638167    14.062   2008  6  3  4 39 58.000 3.1 
 30.954720  103.376903    12.635   2008  6  3  4 51 19.070 2.1 
 31.233046  103.663478    23.151   2008  6  3  4 54 20.700 2.7 
 31.251560  103.770856    15.525   2008  6  3  5 19 35.560 2.1 
 31.744498  104.297784    13.970   2008  6  3  5 21 18.860 2.4 
 31.176263  103.437901    12.658   2008  6  3  5 29 54.600 2.2 
 31.052320  103.297229    11.757   2008  6  3  5 35  5.160 2.1 
 31.196615  103.507765    19.197   2008  6  3  5 40 48.990 2.3 
 31.405845  104.251775    21.518   2008  6  3  6  1  3.440 2.3 
 32.144214  104.587599    14.732   2008  6  3  7 17  8.870 3.7 
 32.771468  105.523425    12.189   2008  6  3  7 18  0.400 3.3 
 31.320507  103.789255    17.578   2008  6  3  7 21 13.650 2.0 
 31.167699  103.468066    15.975   2008  6  3  7 25 39.590 2.8 
 32.220814  104.858731    15.249   2008  6  3  7 31 37.310 2.6 
 31.893883  104.381354    12.773   2008  6  3 12 34 24.220 2.4 
 31.333536  103.788321    17.241   2008  6  3 12 51 27.710 2.4 
 31.518697  104.054334    16.496   2008  6  3 13  3 13.110 2.1 
 31.502712  103.965411    18.630   2008  6  3 13 10 44.070 2.0 
 32.357459  105.095033    15.081   2008  6  3 13 14 14.610 2.6 
 31.545772  104.084820    14.318   2008  6  3 13 34 45.540 2.4 
 32.294123  104.946838    15.855   2008  6  3 13 47  2.850 2.3 
 32.422664  105.030999    15.808   2008  6  3 13 56 28.720 3.0 
 32.220326  104.785829    13.642   2008  6  3 18 17 46.160 2.2 
 31.681905  104.183942    13.714   2008  6  3 18 36 56.180 2.3 
 30.994632  103.372607     7.044   2008  6  3 18 37 18.010 2.5 
 31.769407  104.302914    10.517   2008  6  3 18 45 31.180 2.1 
 32.653185  105.414168    14.441   2008  6  3 18 46 14.360 2.8 
 32.320774  104.820662    14.971   2008  6  3 18 54 23.450 2.2 
 31.343894  103.887649    20.390   2008  6  3 19 44 58.230 2.1 
 32.075653  104.656804    15.522   2008  6  4  0 23  6.040 2.4 
 32.377276  105.041047    18.635   2008  6  4  0 29 40.850 2.3 
 31.394367  103.983428    19.543   2008  6  4  0 45 28.800 3.4 
 31.581963  104.086118    15.070   2008  6  4  1 46 30.870 2.3 
 31.514431  104.066078    16.615   2008  6  4  4 13 43.690 3.7 
 32.599217  105.388355    20.229   2008  6  4  5 10 20.240 3.3 
 30.892416  103.327652    10.171   2008  6  4  8 19 43.610 4.3 
 32.433447  105.146802    16.813   2008  6  4  8 54 32.120 2.6 
 32.304481  104.992334    17.734   2008  6  4  9 17 13.480 2.2 
 31.128784  103.461827    16.418   2008  6  4  9 22 10.100 2.5 
 31.478779  103.988665    19.438   2008  6  4  9 23 56.340 2.4 
 32.644991  105.369480    19.151   2008  6  4 11 45 10.650 4.3 
 31.270039  103.572242    16.739   2008  6  4 22 48 52.100 2.2 
 31.201458  103.625415     9.215   2008  6  4 23  6 15.520 2.7 
 31.541302  104.351424    14.576   2008  6  4 23 11 12.920 2.1 
 31.260754  103.519940    15.453   2008  6  4 23 36 54.130 2.8 
 31.150329  103.607956    16.070   2008  6  4 23 48 22.690 2.4 
 32.024745  104.533189    14.033   2008  6  4 23 58 11.870 2.2 
 31.182648  103.696118    15.911   2008  6  5  6  0 50.540 2.6 
 32.807633  105.495982    20.962   2008  6  5  6  2 30.460 4.6 
 31.222305  103.402642    13.793   2008  6  5  6  8 48.590 2.7 
 31.142882  103.597844    12.879   2008  6  5  6  9 59.330 2.1 
 32.322436  105.038273    14.477   2008  6  5  6 17 52.050 2.2 
 32.487415  105.220336    13.185   2008  6  5  6 20 30.530 2.5 
 31.237920  103.757169    23.016   2008  6  5  6 27 17.380 2.1 
 30.851331  103.348407    12.906   2008  6  5  6 35 29.250 4.1 
 32.241805  104.952759    18.233   2008  6  5  6 46  0.990 3.1 
 32.772059  105.618057    13.512   2008  6  5  6 52 41.510 2.5 
 30.951658  103.407929    11.193   2008  6  5  6 53  0.150 2.4 
 30.859637  103.358793    10.432   2008  6  5  6 59 19.360 2.1 
 31.225996  103.497950    16.200   2008  6  5  7 43 38.480 2.6 
 30.960343  103.254497    16.518   2008  6  5  7 48 18.020 2.8 
 32.346266  105.045822    15.304   2008  6  5 14  1 24.910 2.2 
 30.918925  103.442964    13.185   2008  6  5 14  2 10.800 2.0 
 32.607697  105.407655    14.952   2008  6  5 14 11 22.060 2.0 
 32.210417  104.912956    16.204   2008  6  5 14 17 38.560 2.5 
 31.339334  103.354419    20.782   2008  6  5 14 28 34.490 2.1 
 32.588637  105.326411    15.785   2008  6  5 14 29  2.300 2.2 
 31.613359  103.982118    16.080   2008  6  5 14 35 28.930 2.0 
 32.548279  105.127469    22.938   2008  6  5 14 41 38.950 2.5 
 32.529076  105.243084    17.263   2008  6  5 14 49 17.940 2.2 
 31.229667  103.632413    15.864   2008  6  5 14 52 42.570 2.2 
 31.461563  103.923329    19.004   2008  6  5 15  9 26.060 2.6 
 30.811143  103.368049    10.832   2008  6  5 15 20 26.690 3.7 
 30.777174  103.256444    13.531   2008  6  5 15 45  7.190 2.3 
 30.991360  103.476025    16.179   2008  6  5 15 53 33.060 2.2 
 32.748344  105.624300    13.603   2008  6  5 15 54 33.010 3.0 
 32.626770  105.335381    13.563   2008  6  5 16  9 14.570 2.8 
 31.843103  104.413809    13.223   2008  6  5 16 18 19.550 3.4 
 30.976142  103.215878    14.431   2008  6  5 17 33 25.450 2.0 
 32.611170  105.344481    20.270   2008  6  5 17 53  3.160 2.3 
 31.536311  104.000252    19.357   2008  6  5 17 59 12.080 2.0 
 32.220814  104.862920    16.486   2008  6  5 18 42 10.250 3.1 
 32.527113  105.195637    16.073   2008  6  5 18 48  7.500 2.9 
 32.552055  105.314928    17.713   2008  6  5 19 28 32.390 3.0 
 31.281280  103.648832    15.706   2008  6  5 20  3 21.620 2.2 
 32.313386  105.020138    18.510   2008  6  5 20  4 15.290 2.8 
 31.793095  104.337940     6.503   2008  6  5 20 16 37.050 2.3 
 31.747450  104.284973     8.939   2008  6  5 20 18 18.370 2.4 
 32.317258  105.020991    17.858   2008  6  5 20 22 32.880 2.7 
 30.763643  103.320765    11.163   2008  6  5 21  5  2.860 3.7 
 31.319411  103.357183    14.945   2008  6  5 21 20 17.830 2.8 
 32.299090  104.966698    15.615   2008  6  5 21 31 54.950 2.7 
 31.023246  103.504392    14.100   2008  6  5 21 51  9.130 2.0 
