 year month day hour minute second magnitude latitude longitude depth 
 2008  8 12  2 21  8.890    1.2    31.326050  103.433400     7.0 
 2008  8 12  2 29 15.580    2.0    32.195190  104.561400    17.1 
 2008  8 12  3 34 24.600    1.6    32.641430  105.343700    18.2 
 2008  8 12  3 45 30.000    2.4    32.842430  105.467400     9.8 
 2008  8 12  3 48  3.190    2.0    31.235460  103.617600     2.9 
 2008  8 12  4  9 12.430    2.2    32.622750  105.266400    18.4 
 2008  8 12  4 24 30.440    1.5    32.418190  105.054900    10.9 
 2008  8 12  4 59   .440    1.2    31.057960  103.427300    12.6 
 2008  8 12  5  8 20.080    1.3    31.365290  103.371000     4.1 
 2008  8 12  5 13 24.970    1.4    32.203480  104.654500    14.4 
 2008  8 12  5 14 27.630    1.2    31.279070  103.562300     8.4 
 2008  8 12  5 27 29.060    1.6    32.820950  105.430500    11.0 
 2008  8 12  5 32 39.270    2.3    32.690360  105.428900    11.7 
 2008  8 12  5 39 31.100    2.7    31.975740  104.433500    10.2 
 2008  8 12  5 56 16.780    2.4    31.231820  103.720400     8.7 
 2008  8 12  6 13 56.820    3.5    31.325350  103.572000    12.3 
 2008  8 12  6 49 26.690    3.1    32.359770  105.003500    17.3 
 2008  8 12  7 11 20.540    2.5    31.882420  104.306200    14.8 
 2008  8 12  8 16 56.110    1.9    32.604220  105.300500    15.4 
 2008  8 12  8 22 42.060    1.9    32.455190  105.118100    13.3 
 2008  8 12  8 25 26.380    2.9    31.021410  103.281500    10.7 
 2008  8 12  8 44  4.620    2.1    31.411700  103.889900    14.7 
 2008  8 12  8 50 48.030    2.0    31.775600  104.258700     9.9 
 2008  8 12  9 28 24.780    2.4    32.394990  104.864000     6.7 
 2008  8 12  9 37 22.070    2.1    31.698200  104.101700    13.7 
 2008  8 12 10  2 15.580    2.5    31.878280  104.295100    13.4 
 2008  8 12 10 24   .110    2.8    32.849800  105.491700    12.7 
 2008  8 12 10 30 18.120    2.0    32.817640  105.441500     7.3 
 2008  8 12 10 52 50.840    1.7    30.828770  103.397400     8.0 
 2008  8 12 11 37 26.720    3.3    31.273750  103.776600    11.8 
 2008  8 12 12  2 24.260    2.9    31.576510  104.001700    16.8 
 2008  8 12 12 37 19.180    2.4    31.199360  103.457300    14.1 
 2008  8 12 12 49  9.690    2.4    32.488080  105.147600     9.5 
 2008  8 12 13  2 30.510    2.0    31.328610  103.458500     9.6 
 2008  8 12 13 35  2.280    2.4    32.198940  104.763500    10.7 
 2008  8 12 14  4 29.170    1.8    31.321100  103.372300    14.3 
 2008  8 12 14 21  6.220    1.8    31.308680  103.376400     7.5 
 2008  8 12 14 45 35.010    2.5    31.579520  104.056000    14.1 
 2008  8 12 14 45 36.210    2.5    31.585500  104.058300    14.5 
 2008  8 12 15 24 31.760    2.6    30.809310  103.358300    11.8 
 2008  8 12 15 53 21.860    2.4    30.903880  103.359600     7.7 
 2008  8 12 16 16 38.380    2.2    31.924580  104.254000    14.5 
 2008  8 12 16 18 51.670    1.8    31.249270  103.724200     2.6 
 2008  8 12 16 36 59.210    2.9    32.769340  105.468700     9.2 
 2008  8 12 17 14 46.800    2.1    31.277090  103.748200     7.0 
 2008  8 12 17 39 48.970    2.8    32.391610  104.763600    17.9 
 2008  8 12 17 54 52.540    2.9    31.849330  104.123300    16.2 
 2008  8 12 17 58 38.390    2.3    32.276450  104.856600    14.0 
 2008  8 12 18  4 29.520    2.1    32.206150  104.757900    10.4 
 2008  8 12 18 36 53.350    2.3    32.381820  104.958800    17.5 
 2008  8 12 18 40 33.710    2.6    32.374780  105.002800    15.1 
 2008  8 12 18 55  8.080    2.1    32.572630  105.236900    17.8 
 2008  8 12 20 19 33.920    2.2    31.104090  103.520600     5.3 
 2008  8 12 20 26 42.930    2.2    31.347560  103.844200    14.9 
 2008  8 12 20 36 45.670    1.9    31.740810  104.222500    12.0 
 2008  8 12 20 58 36.020    2.2    31.349330  103.355300    14.9 
 2008  8 12 21  3 36.610    1.3    30.944560  103.208700    22.3 
 2008  8 12 21  9 22.170    2.7    32.758490  105.443900    10.5 
 2008  8 12 21 35 27.220    2.0    32.412090  105.097200    16.6 
 2008  8 12 21 47   .050    2.2    32.344340  104.972700    14.1 
 2008  8 12 21 58 27.180    2.9    30.952840  103.277000    18.5 
 2008  8 12 22  1 16.340    1.9    31.491200  103.867200    15.7 
 2008  8 12 22 22 51.610    3.7    31.259090  103.440600    14.5 
 2008  8 12 22 35   .660    1.9    30.964750  103.168300    10.5 
 2008  8 12 22 44 51.730    2.2    31.721950  104.132200     5.8 
 2008  8 12 23  1  5.900    1.7    31.079650  103.289000    12.8 
 2008  8 12 23 18   .230    2.0    32.319930  104.912100     7.2 
 2008  8 12 23 43 52.040    2.0    31.230640  103.563200    10.5 
 2008  8 12 23 44 49.410    2.3    32.384990  105.016500    12.9 
 2008  8 13  0 22 47.420    1.9    31.320080  103.428800     8.2 
 2008  8 13  0 27 29.310    2.0    31.996420  104.477900     9.5 
 2008  8 13  1  3 29.420    3.1    31.488420  103.874400    17.3 
 2008  8 13  1 21 26.590    3.1    31.309100  103.531200     9.4 
 2008  8 13  1 39 48.150    2.0    31.947850  104.233600    17.0 
 2008  8 13  1 42  3.870    2.1    31.311600  103.525400     2.3 
 2008  8 13  1 46 17.190    1.5    31.527330  103.933400    14.2 
 2008  8 13  2  5 43.350    2.6    31.497680  103.954800    15.9 
 2008  8 13  2 14 34.090    2.2    31.263960  103.434100     7.0 
 2008  8 13  2 23 15.330    2.2    31.025750  103.423000    12.2 
 2008  8 13  2 28 23.280    1.7    31.285960  103.431500     2.9 
 2008  8 13  2 33 34.250    2.3    31.278510  103.566700    10.0 
 2008  8 13  3  9 35.240    1.8    31.166210  103.455700     2.3 
 2008  8 13  3 27 39.780    2.3    31.242350  103.587700    11.4 
 2008  8 13  3 29 19.580    2.5    32.446290  105.119200    15.7 
 2008  8 13  3 32 14.850    2.5    30.942250  103.194900    17.3 
 2008  8 13  3 37 13.920    1.9    31.278990  103.604200    17.8 
 2008  8 13  3 37 14.120    2.0    31.278410  103.603300    17.9 
 2008  8 13  3 49 14.540    2.0    31.333660  103.312900    10.3 
 2008  8 13  4 14 17.140    2.9    32.837990  105.434800     8.2 
 2008  8 13  4 18 47.530    2.2    31.904320  104.235500    14.9 
 2008  8 13  4 32 11.040    1.6    31.285890  103.423200     7.1 
 2008  8 13  4 41 16.570    1.7    31.861280  104.249800     5.4 
 2008  8 13  4 42 10.080    1.7    30.963180  103.234500    10.3 
 2008  8 13  4 54 50.580    1.6    32.031620  104.554900    11.5 
 2008  8 13  5  3 20.340    5.3    31.874880  104.181100    14.3 
 2008  8 13  5 19 26.620    2.1    31.878080  104.184100    14.0 
 2008  8 13  5 25 39.230    1.7    32.310120  104.902300    12.6 
 2008  8 13  5 28 39.880    2.0    31.878040  104.177000    12.4 
 2008  8 13  5 33 58.980    3.2    31.869740  104.176100    16.0 
 2008  8 13  5 47 34.580    3.2    31.870170  104.177100    13.1 
 2008  8 13  5 55 22.270    2.6    31.868520  104.181500    13.6 
 2008  8 13  5 58 50.780    2.6    31.899970  104.390900    10.9 
 2008  8 13  6  0 48.380    1.9    31.261850  103.437000     8.3 
 2008  8 13  6  2 50.790    2.3    31.855550  104.173900    16.4 
 2008  8 13  6 15 29.110    1.9    31.260870  103.611600    15.5 
 2008  8 13  6 20 20.320    2.2    31.872620  104.175300    15.1 
 2008  8 13  6 38 35.920    2.7    31.865480  104.176500    14.9 
 2008  8 13  7 21 48.870    2.1    32.042990  104.459600     7.3 
 2008  8 13  7 25 25.760    1.7    31.364720  103.646000    17.4 
 2008  8 13  7 31  6.640    2.3    31.866880  104.184700    14.6 
 2008  8 13  7 37 55.970    2.6    31.283980  103.462400    10.9 
 2008  8 13  7 41 25.260    2.4    31.268260  103.563200     5.1 
 2008  8 13  8 22 26.220    2.4    32.486890  104.980100     8.7 
 2008  8 13  8 28 34.860    1.8    31.689200  104.197400     5.4 
 2008  8 13  8 29 57.300    2.4    31.868140  104.178500    13.3 
 2008  8 13  8 36 33.390    2.4    32.287000  104.941700    16.4 
 2008  8 13  9 35 19.160    1.8    31.340640  103.643900    13.1 
 2008  8 13 10  3 24.370    2.4    32.382770  104.916500    17.2 
 2008  8 13 10 47 44.820    1.8    31.874490  104.176700    14.3 
 2008  8 13 11 11 29.480    1.7    31.368650  103.322000     9.7 
 2008  8 13 11 31 27.700    2.1    31.280420  103.416700     9.6 
 2008  8 13 12 50  7.980    2.4    32.048600  104.535300    13.7 
 2008  8 13 12 55  4.100    1.9    32.475160  105.108400    11.8 
 2008  8 13 13  9 27.630    3.7    31.700260  104.046700    17.2 
 2008  8 13 13 12 30.220    2.5    31.320150  103.678900    13.9 
 2008  8 13 14 23 50.370    2.0    32.252900  104.853700     9.9 
 2008  8 13 15  5 34.760    3.4    32.305450  104.889500    15.7 
 2008  8 13 15 15 49.190    3.0    32.622430  105.325800    16.4 
 2008  8 13 15 43 58.860    4.2    31.387050  103.314200    13.5 
 2008  8 13 15 52   .080    3.2    31.390170  103.321300    12.7 
 2008  8 13 16  2 42.250    2.9    32.500730  105.140200    16.5 
 2008  8 13 16 12 32.760    2.0    31.541320  103.167500    12.1 
 2008  8 13 16 38 40.320    2.1    31.872080  104.183200    10.6 
 2008  8 13 16 45 42.240    4.4    32.601360  105.364300    15.2 
 2008  8 13 16 55 21.840    2.4    32.486730  105.163700    15.3 
 2008  8 13 17  8 48.020    2.6    31.424380  103.908400    14.9 
 2008  8 13 17 24  3.110    2.5    31.329610  103.451300     9.7 
 2008  8 13 17 25 59.380    3.3    31.202800  103.442300     1.9 
 2008  8 13 19 35 52.840    3.5    32.598480  105.364100    14.1 
 2008  8 13 21  4 16.720    3.6    30.779670  103.320900    15.3 
 2008  8 13 21 14 56.970    3.5    32.411010  105.178700    17.8 
 2008  8 13 21 36 23.730    2.2    32.419830  105.174900    19.5 
 2008  8 13 21 40 55.190    2.0    31.827640  104.334200     4.5 
 2008  8 13 21 53 36.980    2.0    31.426400  103.883600    12.5 
 2008  8 13 21 57 29.880    1.9    30.918990  103.460700    10.6 
 2008  8 13 22 10 10.490    2.1    31.872380  104.180200    13.2 
 2008  8 13 22 45 32.870    2.3    32.391760  105.029500    16.4 
 2008  8 13 23 10 58.970    2.3    32.653910  105.365900    15.4 
 2008  8 13 23 22 34.070    2.3    32.342720  104.948600    16.9 
 2008  8 13 23 30 43.560    2.2    32.194470  104.620400    15.8 
 2008  8 14  0  0 53.080    2.8    32.594390  105.292100    14.4 
 2008  8 14  0 15 24.500    2.5    31.298830  103.684700    14.9 
 2008  8 14  0 20 55.730    2.2    32.338140  105.012600    11.2 
 2008  8 14  0 32 29.220    2.5    31.226870  103.451000    11.3 
 2008  8 14  0 33 47.440    1.8    31.247420  103.640400     7.7 
 2008  8 14  0 38  6.190    2.8    31.414930  103.924700    14.6 
 2008  8 14  0 45   .270    1.9    32.481250  105.053100    14.0 
 2008  8 14  1 11 38.330    2.3    31.704130  104.050300    17.1 
 2008  8 14  1 19   .190    1.9    32.326680  104.907700    16.4 
 2008  8 14  1 31 50.960    1.6    31.207420  103.634100     8.2 
 2008  8 14  1 46 30.670    1.8    31.920410  104.245800     9.6 
 2008  8 14  1 52   .610    2.0    32.108200  104.625800    12.4 
 2008  8 14  1 54 24.050    2.3    32.830590  105.503000    12.1 
 2008  8 14  1 57 37.530    1.3    31.293760  103.226300    12.9 
 2008  8 14  2 55 41.680    2.1    32.496830  105.192800    13.9 
 2008  8 14  3  6 47.280    1.9    32.633470  105.349800    13.9 
 2008  8 14  3 37 46.650    2.5    32.456490  105.120200    13.9 
 2008  8 14  4 30 24.460    2.2    31.651780  104.043500     9.8 
 2008  8 14  4 49 56.700    2.3    32.368930  105.031100    12.1 
 2008  8 14  4 54 49.840    2.7    32.764860  105.417900     8.2 
 2008  8 14  4 57 10.140    2.1    32.666820  105.407300    18.4 
 2008  8 14  5 30 34.760    3.4    31.942730  104.408700    11.9 
 2008  8 14  5 48  7.530    2.9    31.189650  103.540000    11.4 
 2008  8 14  6  5 12.480    2.7    31.837870  104.348700     3.0 
 2008  8 14  6 32 25.130    2.2    31.807900  104.275000    10.0 
 2008  8 14  6 34 40.680    2.7    31.817040  104.202400    11.2 
 2008  8 14  7 43 53.690    2.8    32.540850  105.209400    11.6 
 2008  8 14  8  2 45.150    1.6    31.289780  103.847600    13.5 
 2008  8 14  8 25  9.620    2.1    31.043940  103.243000     9.3 
 2008  8 14  8 31 24.630    3.8    32.664910  105.361200    18.7 
 2008  8 14  8 45  3.100    2.0    31.673210  104.081500    14.1 
 2008  8 14  9 37 50.590    2.0    31.374610  103.597100    17.6 
 2008  8 14  9 41 40.800    2.2    32.436570  105.079200    15.2 
 2008  8 14  9 51 36.270    2.4    32.083110  104.611100    12.3 
 2008  8 14 10 15 35.660    2.0    32.091930  104.646400    13.3 
 2008  8 14 10 28 21.890    1.7    31.316680  103.574500    11.3 
 2008  8 14 10 29 42.960    2.5    31.824870  104.348300     3.4 
 2008  8 14 11 22 53.200    2.2    31.811790  104.270900     3.1 
 2008  8 14 11 55 30.490    2.9    32.471570  105.146400    16.7 
 2008  8 14 11 59 48.640    2.5    32.064790  104.583100    12.1 
 2008  8 14 12 59 34.680    1.7    32.158690  104.610400    13.5 
 2008  8 14 13 20 44.400    4.0    31.699960  104.051200    17.7 
 2008  8 14 13 26  4.010    1.6    32.593900  105.347900    12.1 
 2008  8 14 13 41 37.110    1.8    32.288610  105.004200    11.1 
 2008  8 14 14  1 40.080    2.3    32.563840  105.249400    13.6 
 2008  8 14 14 25  9.290    2.3    32.104920  104.634000    11.7 
 2008  8 14 14 54  9.370    2.0    31.190630  103.415400     4.1 
 2008  8 14 15 14 28.990    2.1    31.253890  103.539500    17.1 
 2008  8 14 16 16  2.430    2.0    31.058580  103.500500     2.2 
 2008  8 14 16 19 24.560    2.0    31.009820  103.161000    15.0 
 2008  8 14 16 23 40.700    3.2    32.755900  105.505000    10.2 
 2008  8 14 16 48 44.450    2.8    31.333810  103.808900    12.7 
 2008  8 14 17 41 27.070    2.7    31.377570  103.871700     2.3 
 2008  8 14 18 22 24.550    2.7    31.853190  104.320300     8.6 
 2008  8 14 18 36 48.580    4.1    32.382920  104.924500    19.5 
 2008  8 14 18 39 29.110    3.1    32.379580  104.931300    16.3 
 2008  8 14 18 41 35.560    1.9    31.328710  103.388700     9.1 
 2008  8 14 19 23 55.730    2.2    32.504810  105.166100    15.5 
 2008  8 14 20 11 48.120    2.1    32.407580  105.033600    14.1 
 2008  8 14 20 30 26.700    2.1    32.330950  104.893600    20.2 
 2008  8 14 20 39 12.870    1.7    31.317210  103.411300     7.5 
 2008  8 14 20 42 25.150    1.2    31.247520  103.713400     5.7 
 2008  8 14 21 49 57.120    2.5    32.688550  105.418500    10.1 
 2008  8 14 21 57 57.420    1.8    32.296410  104.699400    12.6 
 2008  8 14 22 11 27.640    1.9    31.755410  104.247000    11.6 
 2008  8 14 22 28 21.540    2.1    32.404610  105.168300    16.8 
 2008  8 14 22 35 42.850    2.1    31.295550  103.428000     2.4 
 2008  8 14 22 42 51.000    1.3    31.036230  103.230700    15.2 
 2008  8 14 23 10 24.790    2.7    32.518460  105.149700    17.5 
 2008  8 14 23 18 34.490    2.1    32.217410  104.604800     9.3 
 2008  8 15  0  0  2.260    2.2    31.081310  103.366500    11.1 
 2008  8 15  0  4 39.690    1.8    31.710610  104.094700    15.3 
 2008  8 15  0 16  7.940    2.7    31.444340  103.886100    13.1 
 2008  8 15  0 24 44.740    1.8    31.019000  103.364800    12.2 
 2008  8 15  0 25 51.410    2.2    32.561780  105.235500    11.4 
 2008  8 15  0 29 39.320    1.5    32.097470  104.641000     9.2 
 2008  8 15  1  6 38.400    5.1    31.021370  103.221800    15.9 
 2008  8 15  1 26 28.860    1.5    31.030630  103.213700    13.0 
 2008  8 15  1 28 39.730    1.7    31.010970  103.190900    18.6 
 2008  8 15  1 41  7.400    2.2    31.035150  103.213000    10.7 
 2008  8 15  1 50 11.100    1.4    31.047960  103.230300    13.3 
 2008  8 15  1 54 44.650    2.5    31.821230  104.253100     9.9 
 2008  8 15  2  4 37.000    1.9    31.574500  104.047100    14.6 
 2008  8 15  2 18 52.490    1.3    31.874320  104.174700    12.8 
 2008  8 15  2 22 36.740    1.8    32.553170  105.090400    18.0 
 2008  8 15  2 44 58.110    2.0    31.526100  104.076300     1.5 
 2008  8 15  2 46  7.160    1.6    31.032280  103.224200    12.8 
 2008  8 15  2 59 17.000    3.8    32.785100  105.434500    12.6 
 2008  8 15  3  3 40.070    3.1    31.820270  104.097400    17.0 
 2008  8 15  3 10 46.860    2.4    32.440530  104.932000    13.0 
 2008  8 15  3 15 44.720    1.7    31.294740  103.203300    13.6 
 2008  8 15  3 20 29.540    1.9    32.239810  104.712000    15.3 
 2008  8 15  3 36 38.030    1.5    32.469850  105.035400     7.6 
 2008  8 15  3 41 24.870    1.7    31.883050  104.273900    10.4 
 2008  8 15  3 43  5.920    1.2    31.286820  103.448900     2.1 
 2008  8 15  4  6 29.570    3.1    32.332990  104.928100    16.4 
 2008  8 15  4  9 12.090    2.0    31.512500  104.034700    16.9 
 2008  8 15  4 40 37.670    1.9    32.603630  105.348100    12.1 
 2008  8 15  4 45 36.940    1.7    31.570560  104.031400     8.9 
 2008  8 15  4 55 54.290    2.2    31.038570  103.229300     9.3 
 2008  8 15  5 21 59.070    2.2    31.383370  103.358200    12.2 
 2008  8 15  5 58 49.540    2.1    31.708100  104.075400    14.0 
 2008  8 15  6  6 21.260    1.9    31.027670  103.214300    10.1 
 2008  8 15  6  7 12.860    2.0    31.040920  103.249500    13.3 
 2008  8 15  6 16  6.530    2.3    32.274790  104.982300    15.2 
 2008  8 15  6 24 11.160    1.7    32.385480  105.068300    11.0 
 2008  8 15  6 43 56.100    2.4    32.354470  105.038300    19.0 
 2008  8 15  7  3   .980    2.6    31.242450  103.647400    15.2 
 2008  8 15  7  8 28.920    2.1    31.260290  103.702900    14.5 
 2008  8 15  7 17 40.570    3.0    31.888820  104.337600    14.4 
 2008  8 15  7 40 59.120    2.1    32.769210  105.569000    16.0 
 2008  8 15  7 44 46.950    2.2    31.326890  103.842300     9.4 
 2008  8 15  8 37 48.530    2.6    31.179160  103.575300     6.1 
 2008  8 15  9  6  8.920    2.0    31.387350  103.310800     9.2 
 2008  8 15  9 17  8.230    2.8    31.482870  103.978700    15.0 
 2008  8 15  9 19  6.490    1.9    31.052880  103.276600    11.4 
 2008  8 15  9 47 43.120    2.7    31.814970  104.100800    16.6 
 2008  8 15  9 59 11.590    2.4    32.619780  105.374800    15.9 
 2008  8 15 10  5 32.500    1.5    31.345720  103.597100    13.9 
 2008  8 15 10 43 10.620    2.1    31.742840  104.119600     5.3 
 2008  8 15 10 56 25.020    2.3    31.058690  103.419300    13.2 
 2008  8 15 12 17 13.410    2.5    31.337780  103.769800    15.5 
 2008  8 15 13 38 41.860    2.8    32.273610  104.785200    11.9 
 2008  8 15 14  3 36.770    2.6    31.004400  103.347700    10.5 
 2008  8 15 14  6  3.720    2.1    31.488630  103.871600    16.5 
 2008  8 15 14 19 27.800    2.7    31.055720  103.265900    16.7 
 2008  8 15 14 39 46.980    2.8    32.066060  104.609300    14.2 
 2008  8 15 14 47 24.580    2.7    32.324850  104.921800    15.7 
 2008  8 15 16 14 17.300    2.9    32.363670  104.988300    14.5 
 2008  8 15 16 42 16.030    2.8    32.799410  105.468600    10.4 
 2008  8 15 16 52 25.210    2.1    31.031810  103.234200    11.6 
 2008  8 15 17 16 39.770    1.9    30.947200  103.321300    20.9 
 2008  8 15 17 26 30.510    2.4    31.061660  103.261400    11.2 
 2008  8 15 17 42 12.260    1.9    31.277280  103.428000     3.3 
 2008  8 15 18 16 20.320    1.9    31.365980  103.876800    12.7 
 2008  8 15 18 38  8.060    1.7    30.943980  103.218400    13.7 
 2008  8 15 19  2  8.680    2.5    31.749630  104.240800    13.0 
 2008  8 15 20  4 24.210    2.0    31.859330  104.314900     1.5 
 2008  8 15 20 17 25.770    1.6    32.672760  105.338400    15.7 
 2008  8 15 21  0 15.190    1.9    32.444000  105.055400     1.5 
 2008  8 15 21 13 38.430    1.8    31.157860  103.413400     2.3 
 2008  8 15 21 53 54.540    3.3    32.459140  105.038000    14.5 
 2008  8 15 22 21 59.460    2.3    32.580750  105.181300     8.3 
 2008  8 15 22 25 14.030    2.0    32.291700  104.968000    14.1 
 2008  8 15 22 35  5.610    1.9    32.108470  104.527400    11.7 
 2008  8 15 22 45 16.540    1.6    32.150060  104.564000    14.5 
 2008  8 15 22 52  1.820    2.4    31.422610  103.869100    15.2 
 2008  8 15 23 39 17.770    3.1    32.065680  104.615400    15.7 
 2008  8 15 23 54 19.980    1.7    32.595620  105.326800    15.7 
 2008  8 16  0 10 53.310    2.7    32.356160  105.051000    15.9 
 2008  8 16  0 43 59.170    1.7    31.544240  104.009600     8.8 
 2008  8 16  0 48 37.360    1.8    32.852680  105.442400     6.3 
 2008  8 16  1 11 58.690    2.0    31.399600  103.307700     9.9 
 2008  8 16  1 25 36.840    3.1    32.330640  104.891700    15.8 
 2008  8 16  1 31 24.810    3.6    31.473920  103.537200    11.1 
 2008  8 16  1 34  1.920    2.3    31.873440  104.189100     7.1 
 2008  8 16  1 35 23.770    2.7    31.323720  103.481400     9.1 
 2008  8 16  1 40 43.870    1.3    31.763150  104.281000     3.5 
 2008  8 16  1 46 19.740    1.8    32.088930  104.556200    13.3 
 2008  8 16  2 13 10.980    1.2    31.168170  103.479400     8.1 
 2008  8 16  2 24 34.890    2.5    32.156560  104.584100    14.2 
 2008  8 16  2 35  9.940    2.3    32.542660  105.201100    17.0 
 2008  8 16  3  1 37.300    3.1    32.644160  105.348200    19.8 
 2008  8 16  3  5  2.420    2.9    31.173160  103.484100    12.3 
 2008  8 16  3 36 24.580    2.0    30.837930  103.430600     2.0 
 2008  8 16  3 36 32.500    2.2    31.820910  104.257700     1.7 
 2008  8 16  3 44 21.910    1.7    31.446010  103.820100    16.6 
 2008  8 16  3 49 21.740    2.1    32.423310  105.021300    16.1 
 2008  8 16  3 56 40.110    1.7    31.093720  103.363000    13.4 
 2008  8 16  4 16 19.090    3.4    32.556210  105.239000    12.3 
 2008  8 16  4 19 28.900    1.9    31.424650  103.799900    13.9 
 2008  8 16  4 49 30.510    1.4    31.139110  103.374700    13.0 
 2008  8 16  4 54 28.060    2.2    32.130420  104.553800     9.4 
 2008  8 16  5 11 27.700    2.9    31.036210  103.234100    13.3 
 2008  8 16  5 30 59.420    1.7    31.059470  103.267500    14.7 
 2008  8 16  6 12  8.910    2.7    32.344520  104.960000    10.7 
 2008  8 16  6 39 12.150    3.6    32.455070  105.071800    14.1 
 2008  8 16  7  3 48.470    1.9    31.701080  104.151900     9.1 
 2008  8 16  7  9 33.060    2.5    31.218010  103.450100    12.3 
 2008  8 16  7 14 32.230    2.4    30.824910  103.274700    15.0 
 2008  8 16  7 37 29.770    2.9    30.997160  103.156100    18.3 
 2008  8 16  7 49 55.710    2.2    31.312740  103.617900    14.3 
 2008  8 16  8  4 15.280    2.1    31.784410  104.213400    12.6 
 2008  8 16  8  7 57.940    2.6    32.285370  104.843200    15.6 
 2008  8 16  8  7 58.160    2.6    32.283540  104.839900    15.5 
 2008  8 16  8 44 46.960    2.0    31.059200  103.229300     3.9 
 2008  8 16  8 51 30.910    2.6    32.775840  105.433500    11.2 
 2008  8 16  9  4 35.970    2.2    31.780920  104.184400    11.5 
 2008  8 16  9 24 28.300    2.2    30.695710  103.308100    11.2 
 2008  8 16  9 28 33.920    1.5    31.291720  103.711600    14.9 
 2008  8 16  9 29 57.380    2.4    30.946060  103.161700    12.4 
 2008  8 16  9 30 34.550    3.2    31.039650  103.439000    13.2 
 2008  8 16  9 54 49.440    2.2    31.415150  103.910000    15.0 
 2008  8 16 10 18 47.600    1.9    32.198560  104.560900    16.1 
 2008  8 16 11 40 43.070    2.3    31.342490  103.390700    10.6 
 2008  8 16 13 20 34.660    1.9    31.155800  103.453100     7.4 
 2008  8 16 14 25 46.890    1.9    31.376980  103.891100    15.7 
 2008  8 16 15  9 36.730    2.3    30.964740  103.412100     9.8 
 2008  8 16 15 11 13.130    2.0    31.036160  103.265900     8.6 
 2008  8 16 16  5 23.400    1.6    30.978740  103.420400     8.5 
 2008  8 16 17 14 45.620    2.2    31.775130  104.275900     8.2 
 2008  8 16 17 18 44.570    1.7    31.388420  103.740600    16.4 
 2008  8 16 17 37 19.310    1.7    31.629500  103.175400     9.2 
 2008  8 16 17 42 21.590    1.9    31.690440  103.871000    15.2 
 2008  8 16 18  2 24.480    2.1    31.745690  103.946300    16.9 
 2008  8 16 18  7 32.230    2.1    31.195580  103.624900    14.1 
 2008  8 16 19 11 56.410    1.9    31.181070  103.386400    13.2 
 2008  8 16 19 19 45.700    3.4    31.440400  103.903700    16.0 
 2008  8 16 19 32 59.830    1.6    31.292500  103.423200    12.7 
 2008  8 16 19 35 43.820    1.9    31.488000  104.190900    15.2 
 2008  8 16 19 37 34.180    2.2    32.205690  104.465100    19.6 
 2008  8 16 20 14 57.920    2.0    31.368910  103.806700     9.0 
 2008  8 16 20 38 26.680    2.3    32.360500  105.012200    14.5 
 2008  8 16 21  3 47.140    1.7    31.290710  103.430400     1.1 
 2008  8 16 21 27 44.470    3.4    31.224810  103.449900    12.8 
 2008  8 16 22 37 59.620    2.1    31.291950  103.696600    13.3 
 2008  8 16 23 37 22.050    1.9    31.284810  103.746200     6.7 
 2008  8 17  0 19 11.190    1.1    31.097060  103.313300     2.1 
 2008  8 17  1  2  3.630    1.4    31.385430  103.280500    12.3 
 2008  8 17  1 11 16.280    1.9    32.313960  104.865400     4.5 
 2008  8 17  1 22 25.350    1.9    31.736890  103.982400    18.1 
 2008  8 17  1 33 11.240    1.3    31.067590  103.407500      .9 
 2008  8 17  1 41 39.900    2.0    32.214790  104.579400    16.4 
 2008  8 17  1 45 23.700    1.7    31.222540  103.662500     2.5 
 2008  8 17  1 46  5.430    1.5    31.222960  103.657200     6.5 
 2008  8 17  2  7 12.280    3.3    32.505680  105.197300    15.4 
 2008  8 17  2 13 33.090    1.3    30.988750  103.172600    14.3 
 2008  8 17  2 20 16.660    1.4    31.255700  103.501500    10.0 
 2008  8 17  2 27  3.070    1.7    31.011860  103.357700    11.7 
 2008  8 17  2 29 26.240    1.5    31.048140  103.185100    17.8 
 2008  8 17  2 33 56.010    2.2    32.423520  105.058900    16.4 
 2008  8 17  2 50 11.810    1.6    32.275190  104.851800    12.8 
 2008  8 17  2 57 39.730    1.8    31.374780  103.459300    11.1 
 2008  8 17  3  2 13.540    1.2    31.326110  103.580100     2.4 
 2008  8 17  3  7  9.710    2.5    32.228800  104.697100    15.5 
 2008  8 17  3 13 48.540    2.2    31.324000  103.446000     9.9 
 2008  8 17  3 15 54.980    2.3    31.712910  104.090000    15.8 
 2008  8 17  3 31 37.550    1.6    31.361560  103.181200    10.9 
 2008  8 17  3 33 17.450    2.3    32.807240  105.460600    13.1 
 2008  8 17  3 47 37.860    1.8    31.054330  103.269700    12.8 
 2008  8 17  3 55 37.680    1.4    31.283730  103.420200     5.2 
 2008  8 17  4  4 47.610    2.2    32.583140  105.341800    14.3 
 2008  8 17  4 22 20.360    3.1    31.430370  103.899000    15.7 
 2008  8 17  4 40  1.720    2.3    31.532100  104.252300    16.0 
 2008  8 17  4 52 59.150    1.8    31.025520  103.393300     2.5 
 2008  8 17  5 19 20.740    1.3    31.870640  104.225800    11.4 
 2008  8 17  5 38 39.610    2.0    31.199040  103.482500    10.1 
 2008  8 17  5 42 22.380    2.2    32.466800  105.103200    16.8 
 2008  8 17  6  5 52.040    2.3    32.361860  105.116200    14.3 
